data_provenance,project_id,project_name,highway_number,state,project_type,contractor,project_length_km,original_contract_value_inr_cr,planned_start_date,planned_completion_date,planned_duration_months,reporting_month,months_since_start,project_status,planned_physical_progress_pct,actual_physical_progress_pct,physical_progress_variance_pct,planned_financial_progress_pct,actual_financial_progress_pct,financial_progress_variance_pct,planned_expenditure_inr_cr,actual_expenditure_inr_cr,expenditure_variance_pct,land_acquisition_delay_days,utility_shifting_delay_days,environment_clearance_delay_days,material_delay_days,labour_shortage_days,equipment_unavailability_days,weather_disruption_days,contractor_productivity_factor,traffic_diversion_delay_days,design_change_delay_days,approval_delay_days,planned_cost_to_date_inr_cr,actual_cost_to_date_inr_cr,material_cost_inr_cr,labour_cost_inr_cr,equipment_cost_inr_cr,variation_cost_inr_cr,delay_related_cost_inr_cr,final_delay_days,significant_delay,final_cost_overrun_pct,cost_overrun
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2020-10,3,Ongoing,6.08,12.65,6.57,6.08,12.54,6.46,40.35,83.28,6.46,0.0,7.1,0.0,0.0,0.0,0.0,9.9,0.868,0.0,0.0,0.0,40.35,100.39,56.34,24.58,19.3,0.0,0.17,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2020-11,4,Ongoing,10.4,16.84,6.44,10.4,16.68,6.28,69.08,110.78,6.28,0.0,7.1,0.0,0.0,0.0,0.0,10.5,0.893,0.0,0.0,0.0,69.08,133.67,74.81,32.22,26.46,0.0,0.18,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2020-12,5,Ongoing,15.62,20.98,5.35,15.62,21.0,5.38,103.78,139.5,5.38,0.0,7.1,0.0,0.0,0.0,0.0,11.0,0.815,0.0,0.0,0.0,103.78,164.46,92.13,39.44,32.7,0.0,0.19,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-01,6,Ongoing,21.6,24.38,2.78,21.6,24.55,2.95,143.47,163.07,2.95,0.0,7.1,0.0,0.0,0.0,0.0,,0.833,0.0,0.0,0.0,143.47,192.49,107.79,47.15,37.34,0.0,0.21,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-02,7,Ongoing,28.17,27.5,-0.68,28.17,27.86,-0.32,187.14,185.04,-0.32,0.0,7.1,0.0,0.0,0.0,0.0,16.8,0.788,0.0,0.0,0.0,187.14,220.34,123.22,54.34,42.52,0.0,0.26,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-03,8,Ongoing,35.2,31.05,-4.15,35.2,31.76,-3.44,233.79,210.93,-3.44,0.0,7.1,0.0,0.0,0.0,0.0,18.4,0.787,0.0,7.5,0.0,233.79,259.39,138.1,61.48,47.65,11.87,0.28,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-04,9,Ongoing,42.52,34.94,-7.58,42.52,35.92,-6.61,282.45,238.56,-6.61,0.0,7.1,0.0,0.0,0.0,0.0,18.4,0.766,0.0,7.5,0.0,282.45,288.51,153.2,69.9,53.26,11.87,0.28,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-05,10,Ongoing,50.0,38.79,-11.21,50.0,39.87,-10.13,332.1,264.79,-10.13,0.0,7.1,0.0,0.0,0.0,0.0,20.6,0.816,0.0,7.5,0.0,332.1,319.01,170.21,77.23,59.38,11.87,0.32,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-06,11,Ongoing,57.48,41.34,-16.14,57.48,42.57,-14.9,381.74,282.76,-14.9,33.6,7.1,0.0,0.0,0.0,0.0,,0.816,0.0,7.5,0.0,381.74,340.82,182.76,82.41,62.93,11.87,0.85,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-07,12,Ongoing,64.8,45.02,-19.78,64.8,46.79,-18.01,430.4,310.78,-18.01,33.6,8.7,0.0,0.0,0.0,0.0,26.1,0.766,0.0,7.5,0.0,430.4,371.71,201.16,89.85,67.93,11.87,0.89,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-08,13,Ongoing,71.83,48.9,-22.93,71.83,51.1,-20.72,477.05,339.43,-20.72,33.6,8.7,0.0,0.0,0.0,0.0,29.3,0.84,0.0,7.5,0.0,477.05,401.23,217.17,97.79,73.46,11.87,0.93,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-09,14,Ongoing,78.4,52.46,-25.94,78.4,55.18,-23.22,520.72,366.5,-23.22,33.6,8.7,0.0,0.0,0.0,0.0,34.5,0.895,0.0,7.5,0.0,520.72,427.64,231.55,104.29,78.91,11.87,1.02,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-10,15,Ongoing,84.38,56.84,-27.54,84.38,60.08,-24.29,560.41,399.08,-24.29,33.6,8.7,0.0,0.0,0.0,0.0,34.8,0.875,0.0,7.5,4.7,560.41,469.4,252.1,112.82,85.39,18.07,1.02,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-11,16,Ongoing,89.6,60.78,-28.82,89.6,64.62,-24.98,595.11,429.22,-24.98,33.6,8.7,0.0,0.0,0.0,0.0,35.9,0.813,0.0,7.5,4.7,595.11,502.6,270.33,121.55,91.62,18.07,1.04,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2021-12,17,Ongoing,93.92,65.11,-28.82,93.92,,,623.84,,,33.6,8.7,0.0,0.0,0.0,0.0,37.9,0.773,0.0,7.5,4.7,623.84,539.6,291.19,131.33,97.93,18.07,1.07,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2022-01,18,Ongoing,97.2,69.07,-28.13,97.2,73.89,-23.31,645.59,490.79,-23.31,33.6,8.7,0.0,0.0,0.0,0.0,38.2,0.816,0.0,7.5,4.7,645.59,572.76,309.95,139.05,104.62,18.07,1.07,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2022-02,19,Ongoing,99.28,72.4,-26.87,99.28,77.45,-21.82,659.37,514.44,-21.82,33.6,8.7,0.0,2.0,0.0,0.0,38.3,0.831,0.0,7.5,4.7,659.37,598.08,325.25,145.11,108.55,18.07,1.09,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2022-03,20,Ongoing,100.0,76.61,-23.39,100.0,81.93,-18.07,664.19,544.2,-18.07,33.6,8.7,0.0,2.0,0.0,0.0,38.7,0.84,0.0,7.5,4.7,664.19,630.85,342.75,154.64,114.3,18.07,1.1,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2022-04,21,Ongoing,100.0,82.08,-17.92,100.0,87.91,-12.09,664.19,583.87,-12.09,33.6,8.7,0.0,2.0,0.0,0.0,41.8,0.831,0.0,7.5,4.7,664.19,670.21,364.67,164.15,122.17,18.07,1.15,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2022-05,22,Ongoing,100.0,85.79,-14.21,100.0,91.91,-8.09,664.19,610.45,-8.09,33.6,8.7,0.0,2.0,0.0,0.0,44.6,0.82,0.0,7.5,12.6,664.19,706.58,380.62,171.44,127.23,26.11,1.18,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2022-06,23,Ongoing,100.0,89.51,-10.49,100.0,95.79,-4.21,664.19,636.22,-4.21,33.6,8.7,0.0,2.0,0.0,0.0,53.5,0.794,0.0,7.5,12.6,664.19,737.31,397.82,178.64,133.45,26.11,1.29,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2022-07,24,Ongoing,100.0,93.53,-6.47,100.0,100.0,0.0,664.19,664.19,0.0,33.6,8.7,0.0,2.0,0.0,0.0,55.8,0.817,0.0,7.5,12.6,664.19,771.59,417.01,186.72,140.42,26.11,1.32,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2022-08,25,Ongoing,100.0,97.39,-2.61,100.0,100.0,0.0,664.19,664.19,0.0,33.6,8.7,0.0,2.0,0.0,0.0,57.5,0.729,0.0,7.5,12.6,664.19,800.82,432.51,195.21,145.66,26.11,1.34,184,1,26.82,1
SYNTHETIC,HRI-0063,NH-7 Bypass/Ring Road Package 11,NH-7,Tamil Nadu,Bypass/Ring Road,Aravalli Roadways Pvt Ltd,22.42,664.19,2020-07-01,2022-03-01,20,2022-09,26,Completed,100.0,100.0,0.0,100.0,100.0,0.0,664.19,664.19,0.0,33.6,8.7,0.0,2.0,0.0,0.0,60.4,0.828,0.0,7.5,12.6,664.19,842.35,456.75,205.79,152.3,26.11,1.4,184,1,26.82,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2022-10,1,Ongoing,0.8,4.03,3.22,0.8,4.0,3.2,8.18,40.84,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.904,0.0,0.0,0.0,8.18,45.2,25.96,11.89,7.33,0.0,0.01,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2022-11,2,Ongoing,3.09,8.6,5.51,3.09,8.74,5.65,31.53,89.15,5.65,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.833,0.0,0.0,0.0,31.53,97.93,56.89,24.02,16.99,0.0,0.03,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2022-12,3,Ongoing,6.69,12.83,6.13,6.69,13.23,6.54,68.26,134.95,6.54,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.911,0.0,0.0,0.0,68.26,148.04,84.32,36.46,27.17,0.0,0.09,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-01,4,Ongoing,11.43,16.26,4.83,11.43,16.79,5.36,116.58,171.24,5.36,32.2,0.0,0.0,0.0,0.0,,6.0,0.929,0.0,0.0,0.0,116.58,191.98,107.86,48.3,35.22,0.0,0.6,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-02,5,Ongoing,17.13,20.5,3.37,17.13,21.11,3.98,174.73,215.36,3.98,32.2,0.0,0.0,0.0,0.0,0.0,,0.857,0.0,0.0,0.0,174.73,242.76,135.17,60.74,46.23,0.0,0.62,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-03,6,Ongoing,23.62,25.68,2.06,23.62,26.4,2.78,240.9,269.26,2.78,32.2,0.0,0.0,0.0,0.0,0.0,8.3,0.919,0.0,0.0,0.0,240.9,306.76,171.94,78.32,55.87,0.0,0.63,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-04,7,Ongoing,30.72,30.2,-0.52,30.72,30.85,0.13,313.32,314.67,0.13,32.2,0.0,0.0,0.0,0.0,0.0,8.9,0.966,0.0,0.0,0.0,313.32,359.21,203.14,89.95,65.49,0.0,0.64,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-05,8,Ongoing,38.26,35.48,-2.78,38.26,36.15,-2.1,390.2,368.77,-2.1,32.2,0.0,0.0,0.0,0.0,0.0,9.4,0.924,0.0,0.0,0.0,390.2,427.18,242.79,107.82,75.92,0.0,0.65,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-06,9,Ongoing,46.06,39.83,-6.23,46.06,40.41,-5.65,469.76,412.13,-5.65,32.2,0.0,0.0,0.0,0.0,0.0,12.8,0.917,0.0,0.0,0.0,469.76,480.65,273.74,120.81,85.4,0.0,0.7,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-07,10,Ongoing,53.94,44.64,-9.3,53.94,45.07,-8.87,550.21,459.7,-8.87,32.2,0.0,0.0,0.0,0.0,2.8,13.9,0.942,0.0,0.0,0.0,550.21,529.54,301.9,132.86,94.0,0.0,0.78,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-08,11,Ongoing,61.74,49.49,-12.26,61.74,49.83,-11.91,629.77,508.26,-11.91,32.2,1.8,0.0,0.5,0.0,2.8,18.0,0.938,0.0,0.0,0.9,629.77,591.78,335.49,148.87,104.7,1.85,0.88,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-09,12,Ongoing,69.28,53.89,-15.39,69.28,54.21,-15.07,706.65,552.93,-15.07,32.2,1.8,0.0,0.5,0.0,2.8,19.5,0.944,0.0,0.0,0.9,706.65,648.06,368.33,162.36,114.63,1.85,0.9,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-10,13,Ongoing,76.38,58.73,-17.65,76.38,58.79,-17.59,779.07,599.66,-17.59,32.2,1.8,0.0,0.5,0.0,2.8,20.0,0.996,0.0,0.0,0.9,779.07,702.45,397.5,175.44,126.75,1.85,0.91,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-11,14,Ongoing,82.87,63.84,-19.03,82.87,63.68,-19.19,845.24,649.47,-19.19,32.2,1.8,0.0,0.5,0.0,2.8,21.5,1.014,0.0,0.0,0.9,845.24,765.34,433.17,191.91,137.48,1.85,0.93,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2023-12,15,Ongoing,88.57,68.22,-20.35,88.57,67.87,-20.7,903.39,692.29,-20.7,32.2,1.8,0.0,0.5,0.0,2.8,22.1,0.91,0.0,0.0,0.9,903.39,819.67,463.69,205.2,147.99,1.85,0.94,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2024-01,16,Ongoing,93.31,72.12,-21.19,93.31,71.7,-21.61,951.71,731.34,-21.61,32.2,1.8,0.0,0.7,10.3,2.8,22.4,0.848,0.0,0.0,0.9,951.71,865.78,490.31,216.41,156.01,1.85,1.19,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2024-02,17,Ongoing,96.91,77.32,-19.59,96.91,76.67,-20.24,988.44,782.02,-20.24,32.2,1.8,0.0,0.7,10.3,2.8,24.8,0.899,4.8,0.0,0.9,988.44,932.68,527.54,233.01,168.94,1.85,1.34,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2024-03,18,Ongoing,99.2,81.87,-17.32,99.2,81.0,-18.2,1011.79,826.15,-18.2,32.2,1.8,0.0,0.7,10.3,2.8,25.3,0.846,4.8,0.0,0.9,1011.79,989.12,557.76,247.68,180.49,1.85,1.35,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2024-04,19,Ongoing,100.0,86.07,-13.93,100.0,84.8,-15.2,1019.97,864.92,-15.2,32.2,1.8,0.0,0.7,10.3,2.8,26.6,0.786,4.8,0.0,15.4,1019.97,1068.93,583.76,260.63,190.83,32.35,1.37,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2024-05,20,Ongoing,100.0,90.2,-9.8,100.0,88.42,-11.58,1019.97,901.87,-11.58,32.2,1.8,0.0,0.7,10.3,2.8,26.6,0.783,4.8,0.0,15.4,1019.97,1119.66,612.54,272.05,201.35,32.35,1.37,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,,35.62,1019.97,2022-09-01,2024-04-01,19,2024-06,21,Ongoing,100.0,95.17,-4.83,100.0,93.0,-7.0,1019.97,948.55,-7.0,32.2,1.8,0.0,0.7,10.3,2.8,28.9,0.834,4.8,0.0,15.4,1019.97,1185.59,648.14,289.09,214.59,32.35,1.42,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2024-07,22,Ongoing,100.0,99.46,-0.54,100.0,97.18,-2.82,1019.97,991.16,-2.82,32.2,1.8,0.0,0.7,10.3,2.8,32.6,0.892,4.8,0.0,15.4,1019.97,1239.26,677.03,302.27,226.14,32.35,1.46,122,1,27.22,1
SYNTHETIC,HRI-0064,NH-318 Greenfield Highway Package 24,NH-318,Tamil Nadu,Greenfield Highway,Rashtriya Roadways Pvt Ltd,35.62,1019.97,2022-09-01,2024-04-01,19,2024-08,23,Completed,100.0,100.0,0.0,100.0,100.0,0.0,1019.97,1019.97,0.0,32.2,1.8,0.0,0.7,10.3,2.8,36.7,0.918,4.8,0.0,15.4,1019.97,1297.58,709.87,318.01,235.83,32.35,1.52,122,1,27.22,1
SYNTHETIC,HRI-0065,NH-919 Road Widening Package 23,NH-919,Bihar,Road Widening (2 to 4 lane),Uttam Projects Ltd,28.74,331.24,2023-02-01,2024-02-01,12,2023-03,1,Ongoing,1.97,7.25,5.28,1.97,7.34,5.38,6.52,24.32,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.944,0.0,0.0,0.0,6.52,22.14,12.17,5.34,4.62,0.0,0.0,90,1,6.86,0
SYNTHETIC,HRI-0065,NH-919 Road Widening Package 23,NH-919,Bihar,Road Widening (2 to 4 lane),Uttam Projects Ltd,28.74,331.24,2023-02-01,2024-02-01,12,2023-04,2,Ongoing,7.41,14.0,6.6,7.41,14.29,6.88,24.54,47.34,6.88,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.988,0.0,0.0,0.0,24.54,43.91,24.35,10.32,9.19,0.0,0.05,90,1,6.86,0
SYNTHETIC,HRI-0065,NH-919 Road Widening Package 23,NH-919,Bihar,Road Widening (2 to 4 lane),Uttam Projects Ltd,28.74,331.24,2023-02-01,2024-02-01,12,2023-05,3,Ongoing,15.62,22.16,6.53,15.62,22.51,6.89,51.76,74.56,6.89,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.885,0.0,0.0,0.0,51.76,70.93,39.46,17.67,13.74,0.0,0.06,90,1,6.86,0
SYNTHETIC,HRI-0065,NH-919 Road Widening Package 23,NH-919,Bihar,Road Widening (2 to 4 lane),Uttam Projects Ltd,28.74,331.24,2023-02-01,2024-02-01,12,2023-06,4,Ongoing,25.93,29.75,3.82,25.93,30.05,4.12,85.88,99.54,4.12,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.879,0.0,0.0,0.0,85.88,99.16,55.34,24.16,19.59,0.0,0.07,90,1,6.86,0
SYNTHETIC,HRI-0065,NH-919 Road Widening Package 23,NH-919,Bihar,Road Widening (2 to 4 lane),Uttam Projects Ltd,28.74,331.24,2023-02-01,2024-02-01,12,2023-07,5,Ongoing,37.62,36.77,-0.84,37.62,36.94,-0.67,124.6,122.37,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.855,0.0,0.0,0.0,124.6,123.04,69.41,30.0,23.48,0.0,0.16,90,1,6.86,0
SYNTHETIC,HRI-0065,NH-919 Road Widening Package 23,NH-919,Bihar,Road Widening (2 to 4 lane),Uttam Projects Ltd,28.74,331.24,2023-02-01,2024-02-01,12,2023-08,6,Ongoing,50.0,43.83,-6.17,50.0,43.77,-6.23,165.62,144.99,-6.23,0.0,0.0,0.0,1.4,0.0,3.0,9.1,0.875,0.0,0.0,0.0,165.62,146.94,81.87,36.56,28.3,0.0,0.22,90,1,6.86,0
SYNTHETIC,HRI-0065,NH-919 Road Widening Package 23,NH-919,Bihar,Road Widening (2 to 4 lane),Uttam Projects Ltd,28.74,331.24,2023-02-01,2024-02-01,12,2023-09,7,Ongoing,62.38,48.69,-13.7,62.38,48.43,-13.95,206.64,160.42,-13.95,0.0,0.0,0.0,1.4,0.0,3.0,39.5,0.835,0.0,0.0,0.0,206.64,162.04,89.97,40.74,30.69,0.0,0.64,90,1,6.86,0
SYNTHETIC,HRI-0065,NH-919 Road Widening Package 23,NH-919,Bihar,Road Widening (2 to 4 lane),Uttam Projects Ltd,28.74,331.24,2023-02-01,2024-02-01,12,2023-10,8,Ongoing,74.07,56.14,-17.93,74.07,55.54,-18.53,245.36,183.98,-18.53,0.0,0.0,0.0,1.4,0.0,3.0,41.0,0.848,0.0,0.0,0.0,245.36,186.31,103.75,47.04,34.86,0.0,0.66,90,1,6.86,0
SYNTHETIC,HRI-0065,NH-919 Road Widening Package 23,NH-919,Bihar,Road Widening (2 to 4 lane),Uttam Projects Ltd,28.74,331.24,2023-02-01,2024-02-01,12,2023-11,9,Ongoing,84.38,64.47,-19.9,84.38,63.7,-20.68,279.48,210.99,-20.68,0.0,0.0,0.0,4.7,0.0,3.0,43.5,0.911,0.0,0.0,3.9,279.48,214.13,117.25,53.22,40.01,2.91,0.74,90,1,6.86,0
SYNTHETIC,HRI-0065,NH-919 Road Widening Package 23,NH-919,Bihar,Road Widening (2 to 4 lane),Uttam Projects Ltd,28.74,331.24,2023-02-01,2024-02-01,12,2023-12,10,Ongoing,92.59,72.11,-20.48,92.59,71.19,-21.4,306.7,235.81,-21.4,0.0,0.0,0.0,4.7,0.0,3.0,43.9,0.979,0.0,0.0,3.9,306.7,240.32,132.01,59.46,45.19,2.91,0.75,90,1,6.86,0
SYNTHETIC,HRI-0065,NH-919 Road Widening Package 23,NH-919,Bihar,Road Widening (2 to 4 lane),Uttam Projects Ltd,28.74,331.24,2023-02-01,2024-02-01,12,2024-01,11,Ongoing,98.03,77.77,-20.26,98.03,76.6,-21.43,324.72,253.75,-21.43,23.7,0.0,0.0,4.7,0.0,3.0,44.6,0.946,0.0,0.0,3.9,324.72,259.35,142.79,64.07,48.51,2.91,1.08,90,1,6.86,0
